Feature,Importance
Country_Chile,0.20646778
Country_Brazil,0.08548567
Country_Mexico,0.07550415
CROE,0.06136661
EPS,0.048088767
X1A,0.047299124
LIQ,0.046434566
OPM,0.043436263
LVC,0.041569848
X4A,0.040946048
DTE,0.040461283
X2A,0.040164694
CPB,0.040026806
NICA,0.03906753
X5A,0.038768504
X3A,0.037570354
GSA,0.036597352
NIE,0.030744685
Country_Peru,0.0
