Feature,Importance
NIE,0.7937219
EPS,0.20446
X1A,0.001818102
LVC,0.0
LIQ,0.0
NICA,0.0
DTE,0.0
X2A,0.0
X3A,0.0
X4A,0.0
X5A,0.0
OPM,0.0
CROE,0.0
CPB,0.0
GSA,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Mexico,0.0
Country_Peru,0.0
