Feature,Importance
NIE,0.19684377
NICA,0.1899748
X1A,0.14550549
X4A,0.07213909
EPS,0.06539318
GSA,0.064316414
DTE,0.043419737
LIQ,0.036662187
CROE,0.036565993
X2A,0.03255717
X5A,0.029807447
LVC,0.025823284
X3A,0.024324832
OPM,0.02053902
CPB,0.016127644
Country_Brazil,0.0
Country_Chile,0.0
Country_Mexico,0.0
Country_Peru,0.0
