Feature,Importance
Country_Mexico,0.09301322
EPS,0.06867571
DTE,0.06595953
LVC,0.06507943
OPM,0.063492276
NICA,0.05953047
X2A,0.05892169
CROE,0.058035027
CPB,0.057651296
LIQ,0.057310306
X5A,0.05625111
GSA,0.054434285
Country_Brazil,0.05418607
NIE,0.050087627
X4A,0.04846934
X1A,0.04514553
X3A,0.043757107
Country_Chile,0.0
Country_Peru,0.0
