Feature,Importance
NIE,0.6177092
X5A,0.08893896
NICA,0.081754506
LIQ,0.04746244
CROE,0.04324284
X2A,0.031013772
EPS,0.029060392
X3A,0.02170797
LVC,0.016972665
X1A,0.015623927
Country_Brazil,0.0065133134
X4A,0.0
DTE,0.0
CPB,0.0
OPM,0.0
GSA,0.0
Country_Chile,0.0
Country_Mexico,0.0
Country_Peru,0.0
