Feature,Importance
OPM,0.26210022
NICA,0.25690687
DTE,0.10696041
X3A,0.048031755
X2A,0.047913015
EPS,0.04740843
X5A,0.038946327
LVC,0.035604972
Country_Brazil,0.028204916
GSA,0.025646577
X1A,0.024773154
CROE,0.024229301
X4A,0.023569187
LIQ,0.017755609
NIE,0.011949228
CPB,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
