Feature,Importance
X4A,0.15110484
Country_Peru,0.065377735
LIQ,0.06459196
X3A,0.061891288
NICA,0.05818911
GSA,0.057411086
NIE,0.056513023
OPM,0.055997223
Country_Brazil,0.05437381
CPB,0.05259815
CROE,0.050986726
LVC,0.049663473
X2A,0.04808575
DTE,0.048007827
X1A,0.041372437
X5A,0.039995007
EPS,0.0392106
Country_Chile,0.0046298783
Country_Colombia,0.0
Country_Mexico,0.0
