Feature,Importance
EPS,0.60007006
NIE,0.06865249
CROE,0.047422256
X3A,0.044624228
X4A,0.04370173
GSA,0.04162818
LVC,0.032631863
X1A,0.032409515
NICA,0.02571589
DTE,0.024907278
X5A,0.022782857
LIQ,0.007762353
X2A,0.00451328
OPM,0.0031780836
CPB,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
