Feature,Importance
NICA,0.38325864
X4A,0.2296573
X3A,0.11501487
EPS,0.10571234
Country_Brazil,0.06828526
LVC,0.022150392
NIE,0.019368798
GSA,0.018804895
X2A,0.014714131
CROE,0.006744223
X5A,0.0056096823
CPB,0.0031525264
DTE,0.0031441776
LIQ,0.0028521097
X1A,0.0015305977
OPM,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
