Feature,Importance
CPB,0.19210319
NICA,0.10694046
NIE,0.092400715
X4A,0.06288618
EPS,0.050768264
Country_Colombia,0.048429687
Country_Mexico,0.04367986
Country_Chile,0.04302255
GSA,0.042852037
X3A,0.03651293
X2A,0.034966137
X5A,0.03264953
CROE,0.03200173
DTE,0.030384824
Country_Peru,0.02821604
Country_Brazil,0.02685035
OPM,0.026366223
LVC,0.024090415
LIQ,0.023050556
X1A,0.021828333
