Feature,Importance
NICA,0.19550952
NIE,0.16328186
Country_Mexico,0.1121697
CROE,0.10251233
Country_Brazil,0.06458049
X2A,0.052441895
DTE,0.04085281
LIQ,0.03682408
GSA,0.036019206
X3A,0.03583136
CPB,0.03327991
X1A,0.030364387
LVC,0.026624754
EPS,0.022510106
X4A,0.019268513
X5A,0.017687116
OPM,0.010241976
Country_Chile,0.0
Country_Colombia,0.0
Country_Peru,0.0
