Feature,Importance
NIE,0.5023165
EPS,0.09207333
NICA,0.07316286
LIQ,0.05090514
X3A,0.049969263
CROE,0.048012536
X4A,0.032142863
X5A,0.031364642
X2A,0.02880988
LVC,0.023946445
Country_Brazil,0.019796299
X1A,0.01723464
CPB,0.016801901
OPM,0.011514879
DTE,0.0010722075
GSA,0.00087661104
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
