Feature,Importance
X3A,0.20773281
X4A,0.16610718
X2A,0.0902882
CROE,0.08297857
NICA,0.078952186
DTE,0.06296058
NIE,0.06205578
GSA,0.057125818
LVC,0.051189367
OPM,0.038228326
X5A,0.037005093
X1A,0.02462339
CPB,0.020282771
EPS,0.011358186
LIQ,0.009111763
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
