Feature,Importance
NIE,0.28353176
LIQ,0.08682261
LVC,0.080027126
X2A,0.073164456
X3A,0.0712619
X1A,0.06132641
X5A,0.057970732
CROE,0.051934835
X4A,0.04101489
NICA,0.02840785
GSA,0.027852949
CPB,0.026661983
EPS,0.026298966
DTE,0.025319932
Country_Brazil,0.019671785
OPM,0.019600572
Country_Mexico,0.019131223
Country_Chile,0.0
Country_Colombia,0.0
Country_Peru,0.0
