Feature,Importance
CPB,0.2528242
EPS,0.06266325
GSA,0.06204563
CROE,0.059022125
Country_Mexico,0.043892
Country_Colombia,0.043476727
DTE,0.043138895
X4A,0.041577898
LIQ,0.040551905
NIE,0.03973757
Country_Peru,0.037990775
Country_Brazil,0.03635921
NICA,0.036254644
LVC,0.03611015
X3A,0.035003543
X5A,0.031502955
OPM,0.029979235
X1A,0.026673924
X2A,0.024281966
Country_Chile,0.016913543
