Feature,Importance
Country_Brazil,0.09574047
OPM,0.061130803
X4A,0.06092761
LIQ,0.06055073
Country_Mexico,0.058597423
X5A,0.056064956
X2A,0.055831533
DTE,0.05524915
CROE,0.054079436
CPB,0.05173096
X3A,0.050293133
X1A,0.048917323
GSA,0.048148736
NIE,0.046430238
EPS,0.045497824
NICA,0.04471002
LVC,0.043623175
Country_Peru,0.039077
Country_Chile,0.023399483
Country_Colombia,0.0
