Feature,Importance
NICA,0.08568937
Country_Chile,0.08365386
GSA,0.07556751
Country_Colombia,0.07097219
NIE,0.065377004
EPS,0.06284233
X4A,0.05862312
X1A,0.057360888
X2A,0.05191795
X3A,0.05190464
CROE,0.05089842
LVC,0.04724696
CPB,0.045374896
DTE,0.04528483
OPM,0.044706356
X5A,0.04405237
LIQ,0.03720695
Country_Brazil,0.021320304
