Feature,Importance
CPB,0.25064138
NIE,0.20638321
Country_Chile,0.08636262
X4A,0.07405735
X1A,0.05473967
X2A,0.05384905
GSA,0.04804587
X5A,0.046132408
X3A,0.041279733
LIQ,0.024863267
CROE,0.024654524
NICA,0.023535658
DTE,0.022945546
LVC,0.015419997
EPS,0.015150631
OPM,0.0119391335
Country_Brazil,0.0
Country_Colombia,0.0
Country_Peru,0.0
