Feature,Importance
NIE,0.43934426
EPS,0.14881895
X3A,0.10762434
LIQ,0.07395357
OPM,0.06939202
DTE,0.04414451
LVC,0.03803367
GSA,0.027768323
Country_Brazil,0.021997971
X4A,0.016246112
X5A,0.012676319
X2A,0.0
X1A,0.0
NICA,0.0
CROE,0.0
CPB,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Peru,0.0
