Feature,Importance
NICA,0.37907806
LIQ,0.19999087
CROE,0.12138895
EPS,0.06325194
X3A,0.056825243
X5A,0.045332946
DTE,0.028201286
LVC,0.026754491
X2A,0.021616446
GSA,0.019207504
NIE,0.015068965
CPB,0.009703681
OPM,0.009420202
X1A,0.004159383
X4A,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Peru,0.0
