Feature,Importance
NIE,0.720791
GSA,0.09122687
NICA,0.078295715
X4A,0.049394794
LVC,0.030754358
X2A,0.029537285
LIQ,0.0
X1A,0.0
DTE,0.0
X3A,0.0
EPS,0.0
X5A,0.0
OPM,0.0
CROE,0.0
CPB,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Peru,0.0
