Feature,Importance
CPB,0.20245074
X4A,0.15199588
GSA,0.14978173
LVC,0.11736955
EPS,0.077557035
X2A,0.06713646
X5A,0.06448852
X1A,0.05249106
X3A,0.040379565
LIQ,0.021629574
CROE,0.01900135
NICA,0.013486646
NIE,0.011147675
OPM,0.011084192
DTE,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
