Feature,Importance
X4A,0.120326616
GSA,0.085130066
CROE,0.08049089
CPB,0.07771298
LVC,0.065980695
X5A,0.064184815
X3A,0.060861982
X2A,0.05809796
NICA,0.057707664
OPM,0.055472694
Country_Brazil,0.05094248
DTE,0.04979272
X1A,0.04684723
NIE,0.04440767
EPS,0.04329292
LIQ,0.038750645
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
