Feature,Importance
Country_Brazil,0.15230593
X4A,0.1019963
DTE,0.06980693
X5A,0.067434795
X2A,0.06653013
OPM,0.061867494
NICA,0.056564353
GSA,0.05614893
EPS,0.052264955
CPB,0.05209137
LIQ,0.04906751
X3A,0.047300912
X1A,0.044038985
LVC,0.0436486
CROE,0.03987777
NIE,0.039055046
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
