Feature,Importance
NICA,0.40747377
X3A,0.17920463
X2A,0.13594559
GSA,0.08114931
NIE,0.07535712
X5A,0.04586594
X1A,0.04028476
CPB,0.028826205
LIQ,0.005892698
LVC,0.0
EPS,0.0
DTE,0.0
OPM,0.0
X4A,0.0
CROE,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
