Feature,Importance
CPB,0.33726752
GSA,0.08954354
NIE,0.08420468
X3A,0.04131505
X2A,0.03873002
EPS,0.038704615
X4A,0.038351107
DTE,0.038250513
Country_Brazil,0.037945233
NICA,0.035623215
LIQ,0.033407602
X1A,0.031074906
OPM,0.029440966
LVC,0.02939758
CROE,0.0288325
X5A,0.028452544
Country_Peru,0.022978447
Country_Mexico,0.01647995
Country_Colombia,0.0
Country_Chile,0.0
