Feature,Importance
X2A,0.18410504
NICA,0.15023382
X4A,0.10608965
EPS,0.105737604
OPM,0.06936321
GSA,0.067823686
LIQ,0.06534001
CROE,0.05969578
CPB,0.052405685
DTE,0.03454456
LVC,0.033797663
NIE,0.03349031
X1A,0.023914594
X3A,0.0134583935
X5A,0.0
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
