Feature,Importance
CPB,0.28646898
EPS,0.120105274
NIE,0.06624155
GSA,0.06501331
X4A,0.06095185
Country_Peru,0.045363985
X3A,0.039319657
OPM,0.038838338
NICA,0.03659395
DTE,0.03601567
X5A,0.029290086
LVC,0.029207796
Country_Brazil,0.026771717
X2A,0.024445277
LIQ,0.023804016
Country_Mexico,0.023236573
X1A,0.023233442
CROE,0.01985162
Country_Chile,0.005246905
Country_Colombia,0.0
