Feature,Importance
EPS,0.30845332
OPM,0.16857345
DTE,0.09024169
NICA,0.055835422
GSA,0.048720837
X2A,0.0395655
X4A,0.035312243
NIE,0.03431939
X1A,0.032558367
CPB,0.029427098
Country_Mexico,0.025302367
X3A,0.02515151
LIQ,0.025055662
X5A,0.024882816
CROE,0.024878846
LVC,0.024265535
Country_Brazil,0.007455997
Country_Chile,0.0
Country_Colombia,0.0
Country_Peru,0.0
