Feature,Importance
EPS,0.36179793
NIE,0.2336944
NICA,0.09165709
Country_Brazil,0.08178784
DTE,0.03920877
LIQ,0.033025544
CPB,0.027469443
GSA,0.026327256
X2A,0.023074808
X5A,0.020458281
CROE,0.01595532
X3A,0.013055857
X1A,0.012367144
LVC,0.0094234245
X4A,0.0055201524
OPM,0.0051767984
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
