Feature,Importance
Country_Colombia,0.079542495
Country_Brazil,0.079121426
Country_Mexico,0.075749494
X4A,0.07389226
OPM,0.049660806
Country_Peru,0.04960301
X5A,0.04928016
DTE,0.048062295
CPB,0.047649913
GSA,0.047413237
X2A,0.04724217
X3A,0.045898672
X1A,0.044797022
CROE,0.04436156
EPS,0.04230726
NIE,0.04033259
LVC,0.0376517
LIQ,0.03734816
NICA,0.03658441
Country_Chile,0.023501363
