Feature,Importance
CPB,0.3113994
Country_Peru,0.09061714
GSA,0.0790312
NICA,0.064840205
NIE,0.051776595
CROE,0.041653715
X3A,0.038885456
X5A,0.03797428
X2A,0.037276134
X4A,0.037251532
DTE,0.03697341
X1A,0.03231611
OPM,0.03155656
Country_Mexico,0.030702876
LVC,0.026872205
LIQ,0.023630861
EPS,0.020374559
Country_Chile,0.0050073746
Country_Brazil,0.0018603355
Country_Colombia,0.0
