Feature,Importance
X3A,0.26456234
NICA,0.22725146
X4A,0.11755131
GSA,0.06452519
X1A,0.045926135
OPM,0.0416922
X2A,0.041666128
CROE,0.03777629
LVC,0.036174122
Country_Brazil,0.030325614
CPB,0.02494068
X5A,0.0239209
NIE,0.02125832
EPS,0.0146298865
DTE,0.0044487114
LIQ,0.0033507347
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
