Feature,Importance
X4A,0.103529654
EPS,0.061995164
X5A,0.058201402
CPB,0.05690307
X3A,0.056635812
NIE,0.056126323
X2A,0.052937817
NICA,0.0526896
OPM,0.051540084
X1A,0.04994079
GSA,0.048791382
LVC,0.045523815
Country_Colombia,0.045472607
DTE,0.04522727
CROE,0.041924343
Country_Peru,0.041500602
LIQ,0.040196177
Country_Brazil,0.034506507
Country_Chile,0.02869943
Country_Mexico,0.027658256
