Feature,Importance
Country_Chile,0.08948527
Country_Brazil,0.08010162
Country_Colombia,0.0664916
Country_Peru,0.054316767
X4A,0.051081587
X5A,0.0486431
OPM,0.047059987
CPB,0.045784157
EPS,0.045662865
NIE,0.045384426
CROE,0.04533301
NICA,0.045208182
GSA,0.04467992
X2A,0.04386209
X1A,0.04369361
Country_Mexico,0.04202758
X3A,0.041917462
DTE,0.041230828
LIQ,0.040853407
LVC,0.037182543
