Feature,Importance
CPB,0.31399724
NIE,0.10291637
GSA,0.07138253
X4A,0.064274564
NICA,0.0555445
CROE,0.040659923
EPS,0.037615933
LVC,0.0334299
X1A,0.032560173
LIQ,0.031984564
X3A,0.030772567
X2A,0.02727772
OPM,0.026636051
DTE,0.026279913
X5A,0.02249153
Country_Mexico,0.021498518
Country_Peru,0.020100046
Country_Brazil,0.018439295
Country_Chile,0.01436846
Country_Colombia,0.007770147
