Feature,Importance
NIE,0.6415312
NICA,0.19863643
OPM,0.020301612
CROE,0.018651493
LVC,0.018009415
X4A,0.016885905
X2A,0.01491371
GSA,0.014815832
X1A,0.01096507
X5A,0.010795373
EPS,0.008927909
X3A,0.008437751
DTE,0.0076123
CPB,0.0073459307
LIQ,0.0021699513
Country_Brazil,0.0
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
