Feature,Importance
NICA,0.26447105
EPS,0.17060012
OPM,0.12523167
LVC,0.12306968
X1A,0.097449824
LIQ,0.07585132
X2A,0.06335935
X5A,0.059272725
CROE,0.010459782
GSA,0.0055917143
NIE,0.004642821
DTE,0.0
X3A,0.0
X4A,0.0
CPB,0.0
Country_Chile,0.0
