Feature,Importance
CPB,0.29983237
NIE,0.08550299
GSA,0.06753855
EPS,0.05463489
Country_Chile,0.051089097
X3A,0.05104546
NICA,0.050396852
X2A,0.0433634
DTE,0.041131254
X4A,0.03997865
OPM,0.0392103
LIQ,0.034441628
CROE,0.03376771
X5A,0.028821705
X1A,0.024373932
LVC,0.023776382
Country_Mexico,0.015991244
Country_Brazil,0.015103615
Country_Colombia,0.0
Country_Peru,0.0
