Feature,Importance
NICA,0.70596117
EPS,0.07363382
X5A,0.054591253
GSA,0.037186578
X3A,0.031215288
X2A,0.026261462
LIQ,0.017858317
X4A,0.013776135
CPB,0.012400549
Country_Chile,0.009049683
DTE,0.007881656
LVC,0.007868397
CROE,0.0023156682
NIE,0.0
OPM,0.0
X1A,0.0
Country_Brazil,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
