Feature,Importance
DTE,0.17862105
X1A,0.17154925
LVC,0.095558695
X5A,0.09274821
CROE,0.08629744
NICA,0.082396775
GSA,0.060353216
X3A,0.054867934
X2A,0.050364792
X4A,0.03457522
EPS,0.023323426
LIQ,0.021385107
CPB,0.017340064
OPM,0.01702144
NIE,0.011025017
Country_Brazil,0.002572385
Country_Chile,0.0
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
