Feature,Importance
NICA,0.15684931
DTE,0.13900274
X1A,0.10951137
GSA,0.07706974
X5A,0.06610823
X3A,0.06507358
LIQ,0.064895816
X4A,0.06392641
CROE,0.055619583
X2A,0.03856127
LVC,0.034691952
OPM,0.034348283
CPB,0.031795483
NIE,0.020985894
EPS,0.020952607
Country_Chile,0.0131410295
Country_Brazil,0.0074667614
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
