Feature,Importance
NIE,0.14111806
EPS,0.12370426
X2A,0.11593058
X3A,0.11487358
LIQ,0.09611575
X1A,0.060008183
X5A,0.04750551
CPB,0.043722514
LVC,0.03909194
GSA,0.03557744
OPM,0.033967424
NICA,0.032259047
Country_Chile,0.03120279
DTE,0.029238747
X4A,0.02473088
CROE,0.022093784
Country_Brazil,0.0088594705
Country_Colombia,0.0
Country_Mexico,0.0
Country_Peru,0.0
