Feature,Importance
X4A,0.14378214
NIE,0.06756557
DTE,0.06348443
Country_Brazil,0.0580309
X1A,0.057574928
X2A,0.056991268
GSA,0.05610015
X3A,0.05500313
CPB,0.052763965
LIQ,0.05136104
OPM,0.049979158
X5A,0.04997342
Country_Chile,0.048402973
LVC,0.047477897
EPS,0.047341224
CROE,0.045341108
NICA,0.033822432
Country_Peru,0.015004322
Country_Colombia,0.0
Country_Mexico,0.0
